employee_id,timestamp,x,y,z
1,107,0.396112415,-0.259683162,0.763499625
1,108,0.575880422,-0.075852319,0.710523089
1,109,0.495489476,-0.227989738,0.655268994
1,110,0.428997982,-0.040752328,0.6329828
1,111,0.414164433,-0.170402885,0.688981684
1,112,0.440341698,-0.220486341,0.672057259
1,113,0.52121081,-0.188958619,0.600584708
1,114,0.519919147,-0.283072735,0.506942161
1,115,0.424869731,-0.159609016,0.678779295
1,116,0.644249775,-0.052498339,0.631694685
1,117,0.494812532,-0.238517238,0.645837225
1,118,0.467848289,-0.105992445,0.564965444
1,119,0.548648804,0.01500959,0.636812523
1,120,0.536885325,-0.069249902,0.607566491
1,121,0.519123401,-0.137005061,0.657456148
1,122,0.419413175,-0.135813284,0.697488367
1,123,0.641828514,-0.042337219,0.863006784
1,124,0.419979397,-0.051032237,0.666022739
1,125,0.715694446,-0.21909413,0.563716354
1,126,0.436774888,-0.350653874,0.595113036
1,127,0.420800887,-0.123224923,0.681864136
1,128,0.684331237,-0.043221917,0.589998173
1,129,0.406872686,-0.089072384,0.515665217
1,130,0.67986003,-0.020320289,0.600770973
1,131,0.3254007,-0.002877064,0.636234554
1,132,0.620495784,-0.297707067,0.587751036
1,133,0.497238523,-0.133566242,0.602681991
1,134,0.558999146,-0.245026344,0.63345059
1,135,0.508743716,-0.086820418,0.718850026
1,136,0.384249944,-0.291675718,0.77545622
1,137,0.529945554,-0.213112955,0.802803736
1,138,0.508281616,-0.020334583,0.654440386
1,139,0.702788945,0.037269783,0.622792123
1,140,0.593871248,-0.073726706,0.784551694
1,141,0.400221807,-0.069659155,0.753530987
1,142,0.320840204,-0.256590152,0.44376532
1,143,0.46977347,-0.066510076,0.797924243
1,144,0.504123631,0.024597253,0.509678392
1,145,0.326375909,-0.143819071,0.686095083
1,146,0.493444678,-0.345008511,0.638776534
1,147,0.366267203,-0.071297046,0.684348363
1,148,0.402726174,-0.189650993,0.541767186
1,149,0.490446243,-0.042750069,0.549115933
1,150,0.547118805,-0.191290063,0.568401255
1,151,0.486011117,-0.241788533,0.592323608
1,152,0.376926364,0.058208212,0.651214893
1,153,0.426741602,-0.11686631,0.636455733
1,154,0.474617193,-0.076847631,0.723439309
1,155,0.443664038,-0.195846125,0.620183368
1,156,0.266522037,-0.289783407,0.784375965
1,157,0.661210924,-0.163167905,0.705344234
1,158,0.527839168,0.16962378,0.759646029
1,159,0.483922394,-0.233818345,0.487043906
1,160,0.517060517,-0.213899376,0.505463167
1,161,0.432056865,-0.246419102,0.816402702
1,162,0.584878129,-0.139061565,0.795682952
1,163,0.504450984,-0.224392721,0.800000946
1,164,0.550605157,-0.241988917,0.62865467
1,165,0.409152328,-0.276544274,0.740306293
1,166,0.687655817,-0.278121059,0.703985462
1,167,0.431649896,-0.18697684,0.588449146
1,168,0.410315076,-0.133412138,0.564593526
1,169,0.523759836,-0.143288112,0.623793733
1,170,0.405957787,-0.195941434,0.723227661
1,171,0.546805872,-0.236019826,0.657621769
1,172,0.571852865,-0.305204829,0.702024557
1,173,0.430451777,-0.081204434,0.571362622
1,174,0.316225943,-0.301018545,0.652497033
1,175,0.522686403,-0.228695964,0.711547784
1,176,0.330562147,-0.144872281,0.526586918
1,177,0.431530542,-0.133524434,0.561647202
1,178,0.458258599,-0.03763502,0.589999351
1,179,0.580283364,-0.251234987,0.700668956
1,180,0.640871015,-0.385428751,0.567999013
1,181,0.554421366,-0.15856884,0.684803125
1,182,0.436315634,-0.129605322,0.632120815
1,183,0.613492359,-0.112822217,0.681448804
1,184,0.455526456,-0.187024924,0.604432719
1,185,0.536159367,-0.180362749,0.676666024
1,186,0.704254233,-0.051151831,0.615086185
1,187,0.616835545,-0.179071838,0.443876085
1,188,0.395905522,-0.325343493,0.61253719
1,189,0.498555991,0.02937943,0.680381275
1,190,0.4748041,-0.055323743,0.426575007
1,191,0.520275609,-0.061177782,0.499829914
1,192,0.611089557,-0.10441466,0.606159747
1,193,0.55999234,0.088804985,0.665875164
1,194,0.521536212,-0.184200391,0.562704101
1,195,0.579747735,-0.223872684,0.654845162
1,196,0.448948408,-0.090366319,0.681054749
1,197,0.600468147,-0.189265941,0.620701045
1,198,0.398837781,-0.182693627,0.685418587
1,199,0.572413015,-0.230480834,0.73464913
1,200,0.632277939,-0.096920811,0.835368119
1,201,0.419335233,-0.262729772,0.469816513
1,202,0.646318584,-0.072827736,0.642130071
1,203,0.524711016,-0.250813206,0.892263736
1,204,0.509636271,-0.127324822,0.7202652
1,205,0.544815076,-0.115875899,0.568641093
1,206,0.543860989,0.049938148,0.782230543
1,207,0.656032816,-0.189385869,0.548728056
1,208,0.484135461,-0.13269181,0.75710769
1,209,0.32746769,0.014690731,0.631887748
1,210,0.454026046,-0.239474739,0.482202871
1,211,0.579031211,-0.130932504,0.518692448
1,212,0.367206276,-0.171842771,0.814590691
1,213,0.470755018,-0.288578596,0.623114232
1,214,0.469441796,-0.407952965,0.642259051
1,215,0.4736207,-0.068643665,0.832584148
1,216,0.609370656,-0.16515317,0.537035947
1,217,0.754050133,-0.132342458,0.649081467
1,218,0.494301644,-0.118455825,0.633252497
1,219,0.439347952,-0.192950195,0.644413211
1,220,0.442371676,-0.209548879,0.658331561
1,221,0.471216431,0.012134998,0.382591557
1,222,0.605864838,-0.013655782,0.440349515
1,223,0.462445394,-0.175408388,0.506937369
1,224,0.418932484,-0.249321886,0.822915582
1,225,0.590281992,-0.011108792,0.719855745
1,226,0.383808976,-0.190716328,0.696625994
1,227,0.374501372,-0.066964458,0.623655998
1,228,0.459232072,-0.067168304,0.692114869
1,229,0.460617536,-0.022331321,0.539582205
1,230,0.558307714,-0.078954175,0.616733894
1,231,0.529327455,-0.263375659,0.74009124
1,232,0.478223939,-0.190536603,0.752589461
1,233,0.426279784,-0.279110431,0.492025621
1,234,0.557315148,-0.266307236,0.823167956
1,235,0.288521212,0.031381336,0.668790285
1,236,0.487042842,-0.19275621,0.68760215
1,237,0.492950683,-0.027934113,0.659111303
1,238,0.511744329,-0.174625522,0.641993976
1,239,0.52749433,-0.30928114,0.512869996
1,240,0.571040562,-0.121177757,0.629290204
1,241,0.498557546,-0.103506131,0.59371257
1,242,0.41888368,-0.118679776,0.54985126
1,243,0.537539429,-0.308522662,0.750604102
1,244,0.543973901,-0.112661328,0.745957636
1,245,0.663261597,-0.036827295,0.463601115
1,246,0.368756456,-0.200746159,0.650297643
1,247,0.548480055,-0.210838682,0.666365215
1,248,0.42117586,-0.199416081,0.507022428
1,249,0.404390828,-0.273432762,0.550101213
1,250,0.602078333,-0.23320419,0.910926745
1,251,0.546045943,-0.119780689,0.56185276
1,252,0.566745141,-0.195828084,0.65988952
1,253,0.752722607,-0.147870291,0.762615871
1,254,0.42639651,-0.14176315,0.824768602
1,255,0.434017447,0.042980555,0.718463732
1,256,0.440467475,-0.075023527,0.744943983
1,257,0.558895149,-0.295286773,0.574974821
1,258,0.471962289,-0.145707644,0.709755748
1,259,0.514484253,-0.271798737,0.685708323
1,260,0.557772728,-0.082285256,0.755766611
1,261,0.580106368,-0.092346293,0.640671967
1,262,0.33061806,-0.095302479,0.668457307
1,263,0.523872037,-0.265939159,0.539582884
1,264,0.602029438,-0.142219817,0.715838608
1,265,0.499545991,-0.135288687,0.741516919
1,266,0.44510968,-0.128652223,0.601461009
1,267,0.45326453,-0.169181514,0.669901915
1,268,0.448839291,-0.012688689,0.558227808
1,269,0.478026989,-0.182237407,0.792386327
1,270,0.516369631,-0.035079847,0.499132501
1,271,0.52341918,-0.049301222,0.655916937
1,272,0.603262191,-0.189993146,0.788623282
1,273,0.726603965,-0.174548157,0.603138286
1,274,0.642052601,0.019692913,0.595402535
1,275,0.454695471,-0.166442762,0.513243487
1,276,0.404848958,-0.238678378,0.570908782
1,277,0.493245664,-0.114842828,0.802738587
1,278,0.396878749,-0.039832061,0.626289654
1,279,0.491767782,-0.070782352,0.535416336
1,280,0.534955128,-0.12161908,0.696933665
1,281,0.525631017,0.107265713,0.58391454
1,282,0.443614458,-0.200578354,0.592140826
1,283,0.43297544,-0.019362648,0.789738963
1,284,0.439639524,-0.221499858,0.694830094
1,285,0.441491849,-0.074971119,0.66798084
1,286,0.345139742,0.016486219,0.827276305
1,287,0.435435284,-0.177034457,0.676275077
1,288,0.530159832,-0.072409874,0.848708992
1,289,0.47901943,-0.218094026,0.509756615
1,290,0.423621149,-0.141576998,0.827144324
1,291,0.444953023,-0.115885506,0.646046248
1,292,0.61555348,0.114428941,0.594601661
1,293,0.447770209,-0.033848213,0.715877687
1,294,0.681384886,-0.079871483,0.611759329
1,295,0.555779636,-0.027393943,0.729736756
1,296,0.547441556,-0.031596832,0.764618097
1,297,0.634930052,-0.073393312,0.63097673
1,298,0.511385522,-0.017613405,0.565994971
1,299,0.533581484,-0.177598182,0.65056302
1,300,0.624559339,-0.119154394,0.652332193
1,301,0.360728539,-0.063638945,0.712236956
1,302,0.713039625,-0.169042125,0.669603571
1,303,0.521652521,0.019481027,0.638158985
1,304,0.524616306,-0.07747465,0.66634945
1,305,0.452070792,-0.118855302,0.755051713
1,306,0.394062623,-0.124967334,0.577676457
1,307,0.616218816,-0.290582992,0.591796353
1,308,0.534435341,0.018288102,0.641113512
1,309,0.4411942,0.049851406,0.502887148
1,310,0.276833557,-0.094262856,0.597483116
1,311,0.394590871,-0.067428656,0.672068609
1,312,0.44030629,-0.266294741,0.734934271
1,313,0.561734271,-0.148181888,0.832352238
1,314,0.389705676,-0.290816818,0.578497731
1,315,0.492155551,-0.113930356,0.623564932
1,316,0.531919693,-0.263418244,0.792064999
1,317,0.488499035,-0.026534718,0.681961073
1,318,0.542389475,-0.081287573,0.692459394
1,319,0.560986429,-0.005349048,0.667340655
1,320,0.567614529,-0.147237871,0.79170026
1,321,0.429074923,0.041829742,0.643672743
1,322,0.353636643,-0.12545386,0.579583372
1,323,0.580778508,-0.203526699,0.603070195
1,324,0.30776008,-0.183494933,0.405300605
1,325,0.338323871,-0.062222836,0.726268554
1,326,0.539259909,-0.234961915,0.642917402
1,327,0.496353899,-0.25410077,0.798028368
1,328,0.584450382,-0.160360719,0.650377122
1,329,0.517552434,-0.342437788,0.6229708
1,330,0.428515728,-0.238426302,0.619578509
1,331,0.676482806,-0.074180015,0.590570639
1,332,0.553972431,0.001671242,0.740151906
1,333,0.50267719,-0.202957979,0.717510869
1,334,0.536062692,-0.048744979,0.711205718
1,335,0.601669425,-0.191787822,0.779427945
1,336,0.516474113,0.069261786,0.578769756
1,337,0.670310533,-0.118473223,0.582546738
1,338,0.44832557,-0.170299032,0.690105133
1,339,0.548997702,-0.195634302,0.645253079
1,340,0.710941189,0.034490016,0.691320905
1,341,0.500514501,-0.126261168,0.709040335
1,342,0.394434896,-0.164001955,0.480830131
1,343,0.536636465,-0.073544707,0.599369892
1,344,0.654112829,-0.260840867,0.50125105
1,345,0.519159335,-0.033554471,0.816081307
1,346,0.450825727,-0.030396218,0.643837691
1,347,0.479451423,-0.049898307,0.712920826
1,348,0.339074937,0.009389734,0.785697674
1,349,0.434157883,-0.098683948,0.697091557
1,350,0.52278153,-0.193294817,0.580526201
1,351,0.494158746,-0.020991399,0.702048554
1,352,0.45965272,-0.06109443,0.362834276
1,353,0.611590723,-0.312235679,0.611444444
1,354,0.384747164,-0.267732449,0.763771217
1,355,0.449944033,-0.103613913,0.64299648
1,356,0.544418236,-0.130582112,0.519389316
1,357,0.596340835,-0.187639959,0.492030348
1,358,0.453902637,0.011811678,0.732710712
1,359,0.46184894,-0.173190072,0.615525033
1,360,0.704388951,-0.100070756,0.690692703
1,361,0.599742498,-0.114385385,0.621784324
1,362,0.477079168,-0.145424427,0.643966314
1,363,0.569477107,-0.133069713,0.720952546
1,364,0.488642495,-0.130400782,0.44786847
1,365,0.58834692,-0.103615454,0.747489549
1,366,0.207088615,0.070573169,0.633729575
1,367,0.607532435,-0.242254894,0.708965929
1,368,0.391372597,-0.200641197,0.839091673
1,369,0.477645913,-0.116521014,0.734695311
1,370,0.546282342,-0.123222411,0.684184638
1,371,0.737055712,-0.144026181,0.667798443
1,372,0.601779593,-0.027711708,0.766391569
1,373,0.560587175,-0.252564792,0.811031691
1,374,0.382079614,-0.108000755,0.572260953
1,375,0.490300318,-0.10538806,0.67982426
1,376,0.538906228,0.023106826,0.693041968
1,377,0.472298489,-0.041855584,0.766635587
1,378,0.373953371,-0.078524294,0.717805812
1,379,0.466957803,-0.00069362,0.632682979
1,380,0.509271798,-0.155571484,0.649246443
1,381,0.387086644,-0.282269389,0.807139044
1,382,0.412018018,-0.237403536,0.432349527
1,383,0.432817978,-0.270573281,0.811890054
1,384,0.597695862,-0.207079336,0.872932119
1,385,0.594890702,-0.17074744,0.397747967
1,386,0.72580841,-0.277221548,0.483148663
1,387,0.598971196,0.105710939,0.78611582
1,388,0.553105065,-0.078788867,0.733030094
1,389,0.572607012,-0.110145159,0.658108648
1,390,0.49045484,-0.21366076,0.61962103
1,391,0.327418472,-0.148098264,0.548829427
1,392,0.386355221,-0.120274886,0.786888767
1,393,0.588545814,-0.295314362,0.548725724
1,394,0.590791272,-0.236513041,0.625225223
1,395,0.551719363,-0.235098747,0.658226089
1,396,0.363311604,-0.198401066,0.679666732
1,397,0.33741478,-0.094216827,0.645724758
1,398,0.551963148,-0.115872888,0.784102581
1,399,0.509236603,-0.181204855,0.659918288
1,400,0.551043956,-0.133378294,0.651747707
1,401,0.426514984,-0.204554393,0.507428011
1,402,0.671671827,-0.262650625,0.578398018
1,403,0.424873426,-0.048771863,0.61819357
1,404,0.62148836,-0.205613364,0.675587954
1,405,0.413179448,0.076250612,0.528928696
1,406,0.527696224,-0.074886613,0.689068448
1,407,0.478185387,-0.151246371,0.652069685
1,408,0.482013953,-0.041876389,0.868740838
1,409,0.440964975,-0.275244599,0.638860333
1,410,0.754685087,-0.218631758,0.811600219
1,411,0.664484234,-0.193623125,0.704586846
1,412,0.659553815,-0.176177075,0.627330502
1,413,0.438546062,-0.239739974,0.582760784
1,414,0.374320126,-0.134855954,0.570691215
1,415,0.520092744,-0.293853866,0.680776561
1,416,0.580067049,-0.337637865,0.685094195
1,417,0.619481052,-0.259228403,0.814945777
1,418,0.538616054,-0.208765487,0.64211163
1,419,0.552546844,-0.130663762,0.701564137
1,420,0.404646794,-0.121328219,0.506317088
1,421,0.485591547,-0.228655065,0.574135544
1,422,0.620323471,-0.029133289,0.70860235
1,423,0.387482877,-0.169905146,0.768998308
1,424,0.510885844,0.093668653,0.687020322
1,425,0.515919065,-0.169175948,0.661042629
1,426,0.481467169,-0.067453434,0.74335877
1,427,0.418115207,-0.271387597,0.464068001
1,428,0.547513286,-0.248600962,0.432399479
1,429,0.535572013,0.111035651,0.647081447
1,430,0.58056323,-0.130081365,0.637799573
1,431,0.588621801,-0.167291756,0.67442777
1,432,0.528883934,-0.205073347,0.746892773
1,433,0.479218177,-0.213838817,0.701339522
1,434,0.406867355,-0.135446185,0.646776638
1,435,0.60530371,-0.090794478,0.645185842
1,436,0.578490783,0.000756454,0.703469569
1,437,0.497749415,-0.269447924,0.541177172
1,438,0.466191683,-0.199215521,0.628991408
1,439,0.502379146,-0.085295026,0.64063866
1,440,0.545364317,-0.13181686,0.450141881
1,441,0.402780614,-0.152673057,0.526719064
1,442,0.556707026,0.014810782,0.769564723
1,443,0.475369866,0.010808313,0.662555284
1,444,0.463005556,-0.199604568,0.617441569
1,445,0.457896471,-0.121222679,0.663745936
1,446,0.497018755,-0.094570484,0.766753166
1,447,0.591669567,-0.286754098,0.392296425
1,448,0.590146144,-0.274952171,0.625211998
1,449,0.37970285,-0.318462345,0.701834811
1,450,0.572629669,-0.195915341,0.388584309
1,451,0.442089708,-0.099083901,0.499797381
1,452,0.515050145,-0.139795286,0.705617688
1,453,0.50867219,-0.235571195,0.767345688
1,454,0.480861196,-0.140994755,0.554361742
1,455,0.452385928,-0.226744573,0.630393932
1,456,0.667885001,-0.275454415,0.486332398
1,457,0.643831186,-0.159196669,0.580781264
1,458,0.600704622,-0.198825855,0.830289509
1,459,0.56450674,-0.187055442,0.863419359
1,460,0.436142661,-0.064054764,0.677617796
1,461,0.626888282,0.017886819,0.650888953
1,462,0.421372366,-0.092267087,0.579917001
1,463,0.698052878,-0.124610768,0.611156383
1,464,0.515182184,-0.27297693,0.550527134
1,465,0.616755544,-0.203953729,0.54299744
1,466,0.550379428,-0.019693886,0.719583869
1,467,0.596318922,-0.21394381,0.505507471
1,468,0.646847518,-0.170532285,0.622605236
1,469,0.629533567,-0.0826413,0.693277315
1,470,0.713214388,-0.202616124,0.740472551
1,471,0.502415466,-0.111405073,0.800535381
1,472,0.547497729,-0.084434693,0.754939272
1,473,0.46021888,-0.222185268,0.543207619
1,474,0.300078494,0.067356412,0.537367702
1,475,0.474588791,-0.165945631,0.678429208
1,476,0.578287874,-0.052216952,0.589380794
1,477,0.480001982,-0.110006306,0.622819425
1,478,0.657448711,-0.089166806,0.721176317
1,479,0.56300228,-0.020916915,0.665790694
1,480,0.367030958,-0.098295506,0.582552849
1,481,0.443852485,-0.079627899,0.771516845
1,482,0.498841311,-0.107381,0.817910033
1,483,0.520789471,0.12190401,0.704239503
1,484,0.320637877,-0.062930139,0.685804377
1,485,0.625689428,-0.070946166,0.63384294
1,486,0.374284329,-0.159166627,0.562636493
1,487,0.438661808,-0.079406461,0.814678989
1,488,0.536181306,-0.257852607,0.692148805
1,489,0.616377302,-0.199242592,0.634286821
1,490,0.498182972,-0.216754132,0.712516581
1,491,0.484619338,-0.096311057,0.55893932
1,492,0.452968323,-0.066026165,0.610405223
1,493,0.669410538,-0.17822792,0.670157011
1,494,0.589973236,-0.280100874,0.471607657
1,495,0.344148522,-0.012005891,0.592502724
1,496,0.752534082,-0.194689061,0.666143668
1,497,0.650925148,0.062344988,0.853838896
1,498,0.617550776,-0.035858049,0.706941233
1,499,0.574550261,-0.193382873,0.56586865
1,500,0.496376707,-0.155282763,0.602365733
1,501,0.566352898,-0.04273378,0.656529227
1,502,0.644467161,-0.252433213,0.628322592
1,503,0.425031921,-0.324917963,0.63942047
1,504,0.484539402,0.013080673,0.710769707
1,505,0.394295471,0.047144955,0.769791908
1,506,0.554923923,-0.160912711,0.551744614
1,507,0.459493475,-0.029389439,0.836147169
1,508,0.651038506,-0.187149243,0.535726795
1,509,0.510802778,-0.315108238,0.68000531
1,510,0.481953894,-0.184867951,0.488218231
1,511,0.548074164,-0.191534385,0.530696855
1,512,0.209487932,-0.141015792,0.824913698
1,513,0.662840074,-0.183973927,0.587467332
1,514,0.543591579,-0.238102845,0.677867728
1,515,0.573322181,-0.015570979,0.63767313
1,516,0.476346778,-0.22606256,0.565000503
1,517,0.474066264,-0.10152775,0.739047001
1,518,0.416396258,0.011004556,0.620576178
1,519,0.494577424,-0.212985469,0.405264512
1,520,0.585118693,-0.064579911,0.619555782
1,521,0.503413225,-0.086670379,0.491433952
1,522,0.443808885,-0.058837833,0.522259596
1,523,0.526069946,-0.273922482,0.694331536
1,524,0.493150005,-0.299777483,0.764162474
1,525,0.423254995,-0.219289545,0.667745458
1,526,0.611577888,-0.239846483,0.653856523
1,527,0.539595803,-0.06895374,0.665332694
1,528,0.460011369,-0.221023323,0.656302926
1,529,0.389500252,-0.43039935,0.691344519
1,530,0.587107637,-0.374557545,0.546715468
1,531,0.558629579,0.067485246,0.649767909
1,532,0.423913859,-0.156553945,0.78517618
1,533,0.432117735,-0.218183502,0.599414186
1,534,0.401381292,-0.12599727,0.810156384
1,535,0.52902208,-0.163499651,0.618507411
1,536,0.340395072,-0.049953323,0.639904818
1,537,0.478666162,0.181046456,0.677563829
1,538,0.421535048,-0.180900061,0.762533109
1,539,0.508041194,-0.282092099,0.739611432
1,540,0.429899744,0.049065476,0.755693345
1,541,0.451981963,-0.010162665,0.654474089
1,542,0.581991521,-0.089791019,0.563052873
1,543,0.43235917,-0.035268219,0.614211005
1,544,0.456349307,-0.233776559,0.690048445
1,545,0.702966645,-0.245017593,0.650110484
1,546,0.637936209,-0.14622844,0.692925718
1,547,0.3904748,-0.095433591,0.628974112
1,548,0.595287153,-0.019525696,0.906644902
1,549,0.55467747,-0.10568467,0.667126968
1,550,0.461397524,-0.104415917,0.618148397
1,551,0.513560251,-0.006504548,0.547034282
1,552,0.610702009,-0.006552794,0.635881685
1,553,0.284528663,-0.1990465,0.777387993
1,554,0.494427347,-0.238194524,0.597211046
1,555,0.580776156,-0.083590944,0.623795328
1,556,0.460031712,-0.177440116,0.55544752
1,557,0.658251722,-0.170496348,0.76940439
1,558,0.648845758,-0.038433211,0.604526507
1,559,0.537087162,-0.140683862,0.557318352
1,560,0.529150081,-0.25616828,0.766456477
1,561,0.450252423,-0.118148336,0.676017325
1,562,0.470823656,-0.079594921,0.600198172
1,563,0.583843883,-0.272862269,0.660326496
1,564,0.690607053,-0.238297434,0.579914041
1,565,0.548104938,-0.120306123,0.682751548
1,566,0.545632866,-0.074792154,0.758658522
1,567,0.537696019,-0.162390067,0.714945908
1,568,0.686702347,-0.151527676,0.550235608
1,569,0.60742222,-0.150302418,0.430421583
1,570,0.581456321,-0.19179712,0.63863521
1,571,0.529912186,-0.119214333,0.71863372
1,572,0.453165516,-0.086953721,0.62173387
1,573,0.570595201,-0.076727553,0.554144668
1,574,0.605312365,-0.191860646,0.728494318
1,575,0.533442884,0.045554067,0.62534194
1,576,0.461782473,-0.140206262,0.61737056
1,577,0.576708343,-0.299895362,0.542320296
1,578,0.389933861,-0.043233542,0.818749875
1,579,0.486269231,-0.155146473,0.654693754
1,580,0.612901983,-0.230999615,0.671525436
1,581,0.594233916,-0.088154884,0.6666467
1,582,0.596818762,-0.40858753,0.71547607
1,583,0.431306585,-0.321327591,0.698808798
1,584,0.634080008,-0.152009153,0.742975993
1,585,0.657941979,-0.006772856,0.811684991
1,586,0.570926902,-0.130720937,0.487491957
1,587,0.472107904,-0.222588961,0.86478281
1,588,0.479125572,-0.12594382,0.702837076
1,589,0.501074398,0.031240803,0.585423602
1,590,0.516174899,-0.21251136,0.515686287
1,591,0.435537244,-0.141967981,0.604758316
1,592,0.427472055,-0.278896048,0.639377981
1,593,0.346242116,-0.062258705,0.655932513
1,594,0.350959003,-0.169185209,0.572472898
1,595,0.528631604,-0.004219257,0.460171291
1,596,0.508216761,-0.154277581,0.714822546
1,597,0.518033816,-0.213461234,0.615783145
1,598,0.417111567,-0.030663587,0.649819703
1,599,0.686833222,-0.144330383,0.576847861
1,600,0.345342714,-0.318578269,0.489274944
1,601,0.523426818,-0.087391799,0.489569468
1,602,0.586217984,-0.186570406,0.662367839
1,603,0.657936216,-0.04858037,0.620835473
1,604,0.40759493,-0.353445841,0.575773206
1,605,0.475601129,-0.236982254,0.634562841
1,606,0.504399341,-0.160749899,0.58268828
1,607,0.51357962,-0.094070236,0.53864863
1,608,0.637807391,-0.148123114,0.6495735
